Using DoubleGANNet architecture
Epoch: 1 || Batch: 1 || unet loss: 2.898897171020508 || dis loss: 0.7081984281539917 || mse: 0.09068337082862854 | ssim:0.45042335987091064
Epoch: 1 || Batch: 2 || unet loss: 2.9545674324035645 || dis loss: 0.9457770586013794 || mse: 0.33049169182777405 | ssim:0.5464881658554077
Epoch: 1 || Batch: 3 || unet loss: 2.817068576812744 || dis loss: 1.1081606149673462 || mse: 0.2232445478439331 | ssim:0.5903842449188232
Epoch: 1 || Batch: 4 || unet loss: 2.069326400756836 || dis loss: 1.1652456521987915 || mse: 0.05056462064385414 | ssim:0.6118079423904419
Epoch: 1 || Batch: 5 || unet loss: 2.0367588996887207 || dis loss: 1.0704504251480103 || mse: 0.050064973533153534 | ssim:0.6271777153015137
Epoch: 1 || Batch: 6 || unet loss: 2.085200786590576 || dis loss: 0.8748021721839905 || mse: 0.04663337767124176 | ssim:0.6285880208015442
Epoch: 1 || Batch: 7 || unet loss: 1.9954856634140015 || dis loss: 0.71144038438797 || mse: 0.03889712318778038 | ssim:0.6508201956748962
Epoch: 1 || Batch: 8 || unet loss: 2.1453075408935547 || dis loss: 0.6691484451293945 || mse: 0.04102763161063194 | ssim:0.6479809880256653
Epoch: 1 || Batch: 9 || unet loss: 2.186842918395996 || dis loss: 0.6470052003860474 || mse: 0.04719553887844086 | ssim:0.644549548625946
Epoch: 1 || Batch: 10 || unet loss: 2.000255584716797 || dis loss: 0.6508018970489502 || mse: 0.04586266353726387 | ssim:0.6684530377388
Epoch: 1 || Batch: 11 || unet loss: 1.9969373941421509 || dis loss: 0.7156517505645752 || mse: 0.03747294470667839 | ssim:0.66427081823349
Epoch: 1 || Batch: 12 || unet loss: 1.8386400938034058 || dis loss: 0.7534804940223694 || mse: 0.041978660970926285 | ssim:0.6658332347869873
Epoch: 1 || Batch: 13 || unet loss: 1.957991600036621 || dis loss: 0.8041267395019531 || mse: 0.036757372319698334 | ssim:0.6706200838088989
Epoch: 1 || Batch: 14 || unet loss: 1.7570332288742065 || dis loss: 0.7962661385536194 || mse: 0.04295548424124718 | ssim:0.6819172501564026
Epoch: 1 || Batch: 15 || unet loss: 1.948732614517212 || dis loss: 0.8206964135169983 || mse: 0.0354306623339653 | ssim:0.6810572743415833
Epoch: 1 || Batch: 16 || unet loss: 1.7484211921691895 || dis loss: 0.8088669776916504 || mse: 0.040675729513168335 | ssim:0.6860455274581909
Epoch: 1 || Batch: 17 || unet loss: 1.8808656930923462 || dis loss: 0.7613608837127686 || mse: 0.03504582494497299 | ssim:0.6807692646980286
Epoch: 1 || Batch: 18 || unet loss: 1.9459031820297241 || dis loss: 0.7548685073852539 || mse: 0.032890480011701584 | ssim:0.6776632070541382
Epoch: 1 || Batch: 19 || unet loss: 1.9306812286376953 || dis loss: 0.7069161534309387 || mse: 0.03750857338309288 | ssim:0.688988447189331
Epoch: 1 || Batch: 20 || unet loss: 2.024324417114258 || dis loss: 0.6457034349441528 || mse: 0.03736472874879837 | ssim:0.6853664517402649
Epoch: 1 || Batch: 21 || unet loss: 1.9316805601119995 || dis loss: 0.6733126640319824 || mse: 0.03234264999628067 | ssim:0.6934083700180054
Epoch: 1 || Batch: 22 || unet loss: 1.9457783699035645 || dis loss: 0.7315595149993896 || mse: 0.02781125344336033 | ssim:0.6940991282463074
Epoch: 1 || Batch: 23 || unet loss: 1.9322398900985718 || dis loss: 0.6967676877975464 || mse: 0.03044353611767292 | ssim:0.6913635730743408
Epoch: 1 || Batch: 24 || unet loss: 1.8138105869293213 || dis loss: 0.6500259041786194 || mse: 0.04114445298910141 | ssim:0.6971137523651123
Epoch: 1 || Batch: 25 || unet loss: 1.8078275918960571 || dis loss: 0.693030595779419 || mse: 0.03276442736387253 | ssim:0.7167999148368835
Epoch: 1 || Batch: 26 || unet loss: 1.6725332736968994 || dis loss: 0.7254512310028076 || mse: 0.03284243866801262 | ssim:0.7125858664512634

mse: + 0.05704054664130564 | ssim: 0.6316509401356732 | unet:1.974930070064686

Epoch: 2 || Batch: 1 || unet loss: 1.658365249633789 || dis loss: 0.790745735168457 || mse: 0.03454522788524628 | ssim:0.7072321176528931
Epoch: 2 || Batch: 2 || unet loss: 1.7232048511505127 || dis loss: 0.745121419429779 || mse: 0.029501711949706078 | ssim:0.7148695588111877
Epoch: 2 || Batch: 3 || unet loss: 1.8108348846435547 || dis loss: 0.7822950482368469 || mse: 0.027702128514647484 | ssim:0.7116730213165283
Epoch: 2 || Batch: 4 || unet loss: 1.6986689567565918 || dis loss: 0.6878016591072083 || mse: 0.028475269675254822 | ssim:0.7289416790008545
Epoch: 2 || Batch: 5 || unet loss: 1.6372932195663452 || dis loss: 0.7010664939880371 || mse: 0.02856040745973587 | ssim:0.7391898036003113
Epoch: 2 || Batch: 6 || unet loss: 1.5989171266555786 || dis loss: 0.6855385899543762 || mse: 0.02702506259083748 | ssim:0.7298843264579773
Epoch: 2 || Batch: 7 || unet loss: 1.814436912536621 || dis loss: 0.7231593728065491 || mse: 0.024134298786520958 | ssim:0.7337270379066467
Epoch: 2 || Batch: 8 || unet loss: 1.8038698434829712 || dis loss: 0.734809935092926 || mse: 0.026949459686875343 | ssim:0.7250362634658813
Epoch: 2 || Batch: 9 || unet loss: 1.6666889190673828 || dis loss: 0.6993807554244995 || mse: 0.030050653964281082 | ssim:0.7285425066947937
Epoch: 2 || Batch: 10 || unet loss: 1.5590038299560547 || dis loss: 0.7349478602409363 || mse: 0.025481995195150375 | ssim:0.7523229122161865
Epoch: 2 || Batch: 11 || unet loss: 1.5828964710235596 || dis loss: 0.7091711759567261 || mse: 0.029301682487130165 | ssim:0.7324550151824951
Epoch: 2 || Batch: 12 || unet loss: 1.5575714111328125 || dis loss: 0.7718536853790283 || mse: 0.021233389154076576 | ssim:0.7505369782447815
Epoch: 2 || Batch: 13 || unet loss: 1.5679349899291992 || dis loss: 0.7491071224212646 || mse: 0.024961300194263458 | ssim:0.7344070672988892
Epoch: 2 || Batch: 14 || unet loss: 1.655207872390747 || dis loss: 0.7294954061508179 || mse: 0.025746559724211693 | ssim:0.743299663066864
Epoch: 2 || Batch: 15 || unet loss: 1.4970426559448242 || dis loss: 0.7524704933166504 || mse: 0.024341944605112076 | ssim:0.7628389000892639
Epoch: 2 || Batch: 16 || unet loss: 1.5217914581298828 || dis loss: 0.7435426712036133 || mse: 0.022837908938527107 | ssim:0.7591422200202942
Epoch: 2 || Batch: 17 || unet loss: 1.6115409135818481 || dis loss: 0.775874137878418 || mse: 0.022506842389702797 | ssim:0.7521975636482239
Epoch: 2 || Batch: 18 || unet loss: 1.5414223670959473 || dis loss: 0.7768570780754089 || mse: 0.020822599530220032 | ssim:0.7629901170730591
Epoch: 2 || Batch: 19 || unet loss: 1.5661256313323975 || dis loss: 0.686767578125 || mse: 0.03579085320234299 | ssim:0.7174489498138428
Epoch: 2 || Batch: 20 || unet loss: 1.4873541593551636 || dis loss: 0.6700400114059448 || mse: 0.026823244988918304 | ssim:0.757570207118988
Epoch: 2 || Batch: 21 || unet loss: 1.3976531028747559 || dis loss: 0.7219426035881042 || mse: 0.02307152934372425 | ssim:0.7655869722366333
Epoch: 2 || Batch: 22 || unet loss: 1.5654935836791992 || dis loss: 0.7397719621658325 || mse: 0.02066221833229065 | ssim:0.7692652344703674
Epoch: 2 || Batch: 23 || unet loss: 1.5207759141921997 || dis loss: 0.6606624722480774 || mse: 0.020668920129537582 | ssim:0.7645990252494812
Epoch: 2 || Batch: 24 || unet loss: 1.445035457611084 || dis loss: 0.6955534815788269 || mse: 0.027275392785668373 | ssim:0.7531296610832214
Epoch: 2 || Batch: 25 || unet loss: 1.28107488155365 || dis loss: 0.771470844745636 || mse: 0.022333750501275063 | ssim:0.7808826565742493
Epoch: 2 || Batch: 26 || unet loss: 1.3198562860488892 || dis loss: 0.7135630249977112 || mse: 0.023453138768672943 | ssim:0.7753692865371704

mse: + 0.024972499658664066 | ssim: 0.7167829164752254 | unet:1.52185410923428

Epoch: 3 || Batch: 1 || unet loss: 1.3433573246002197 || dis loss: 0.7403318285942078 || mse: 0.019193846732378006 | ssim:0.7874874472618103
Epoch: 3 || Batch: 2 || unet loss: 1.532299518585205 || dis loss: 0.7783464789390564 || mse: 0.020385775715112686 | ssim:0.7740932703018188
Epoch: 3 || Batch: 3 || unet loss: 1.520411729812622 || dis loss: 0.7498332262039185 || mse: 0.019566208124160767 | ssim:0.7668941020965576
Epoch: 3 || Batch: 4 || unet loss: 1.612500786781311 || dis loss: 0.6888384222984314 || mse: 0.01947534643113613 | ssim:0.780350387096405
Epoch: 3 || Batch: 5 || unet loss: 1.4593544006347656 || dis loss: 0.6602656841278076 || mse: 0.02069844864308834 | ssim:0.7957836389541626
Epoch: 3 || Batch: 6 || unet loss: 1.4574170112609863 || dis loss: 0.7297012209892273 || mse: 0.018440430983901024 | ssim:0.7864844799041748
Epoch: 3 || Batch: 7 || unet loss: 1.4816423654556274 || dis loss: 0.8083800077438354 || mse: 0.019656190648674965 | ssim:0.7789137959480286
Epoch: 3 || Batch: 8 || unet loss: 1.521818995475769 || dis loss: 0.7879828810691833 || mse: 0.018961194902658463 | ssim:0.7677740454673767
Epoch: 3 || Batch: 9 || unet loss: 1.3739709854125977 || dis loss: 0.7284430265426636 || mse: 0.026097316294908524 | ssim:0.7567316889762878
Epoch: 3 || Batch: 10 || unet loss: 1.3350296020507812 || dis loss: 0.8102328181266785 || mse: 0.019466975703835487 | ssim:0.7960062623023987
Epoch: 3 || Batch: 11 || unet loss: 1.2572845220565796 || dis loss: 0.815586268901825 || mse: 0.015785295516252518 | ssim:0.79902184009552
Epoch: 3 || Batch: 12 || unet loss: 1.3295209407806396 || dis loss: 0.8026478886604309 || mse: 0.016681253910064697 | ssim:0.7823535799980164
Epoch: 3 || Batch: 13 || unet loss: 1.462605357170105 || dis loss: 0.8008553981781006 || mse: 0.01775582879781723 | ssim:0.7787023186683655
