Using DoubleGANNet architecture
Continue training from ours_weights_211204 at epoch=300
Epoch: 301 || Batch: 1 || unet loss: 0.7772375345230103 || dis loss: 0.7764631509780884 || mse: 0.003749511204659939 | ssim:0.9378077983856201
Epoch: 301 || Batch: 2 || unet loss: 0.8833681344985962 || dis loss: 0.8556444644927979 || mse: 0.004597803577780724 | ssim:0.925128698348999
Epoch: 301 || Batch: 3 || unet loss: 0.9772891402244568 || dis loss: 0.7930089831352234 || mse: 0.004704553168267012 | ssim:0.9133260846138
Epoch: 301 || Batch: 4 || unet loss: 0.7666780948638916 || dis loss: 0.8022118210792542 || mse: 0.0034022172912955284 | ssim:0.9473305344581604
Epoch: 301 || Batch: 5 || unet loss: 0.7677214741706848 || dis loss: 0.8078177571296692 || mse: 0.003006915096193552 | ssim:0.9445346593856812
Epoch: 301 || Batch: 6 || unet loss: 0.8437818288803101 || dis loss: 0.8108588457107544 || mse: 0.004172841086983681 | ssim:0.9300731420516968
Epoch: 301 || Batch: 7 || unet loss: 0.8632991909980774 || dis loss: 0.8204706311225891 || mse: 0.004476589150726795 | ssim:0.9253360629081726
Epoch: 301 || Batch: 8 || unet loss: 0.9508571028709412 || dis loss: 0.8194515109062195 || mse: 0.0046777864918112755 | ssim:0.9156830906867981
Epoch: 301 || Batch: 9 || unet loss: 0.8214250206947327 || dis loss: 0.7937355637550354 || mse: 0.004051394294947386 | ssim:0.94150710105896
Epoch: 301 || Batch: 10 || unet loss: 0.7002419233322144 || dis loss: 0.7625709176063538 || mse: 0.0027278466150164604 | ssim:0.9522768259048462
Epoch: 301 || Batch: 11 || unet loss: 0.859276533126831 || dis loss: 0.7610771059989929 || mse: 0.004247356206178665 | ssim:0.9291598200798035
Epoch: 301 || Batch: 12 || unet loss: 0.9394065141677856 || dis loss: 0.7763234376907349 || mse: 0.005309400148689747 | ssim:0.9169843196868896
Epoch: 301 || Batch: 13 || unet loss: 0.9619560241699219 || dis loss: 0.7752218246459961 || mse: 0.004602266475558281 | ssim:0.9133806824684143
Epoch: 301 || Batch: 14 || unet loss: 0.8297168612480164 || dis loss: 0.7741233706474304 || mse: 0.004372881259769201 | ssim:0.940900981426239
Epoch: 301 || Batch: 15 || unet loss: 0.7701445817947388 || dis loss: 0.7810745239257812 || mse: 0.0034063500352203846 | ssim:0.9430490732192993
Epoch: 301 || Batch: 16 || unet loss: 0.7057645320892334 || dis loss: 0.7581959962844849 || mse: 0.002871141070500016 | ssim:0.9490751028060913
Epoch: 301 || Batch: 17 || unet loss: 0.9346078634262085 || dis loss: 0.7802935242652893 || mse: 0.00484813516959548 | ssim:0.9131835103034973
Epoch: 301 || Batch: 18 || unet loss: 0.9045760631561279 || dis loss: 0.7769362926483154 || mse: 0.003938382491469383 | ssim:0.9227301478385925
Epoch: 301 || Batch: 19 || unet loss: 0.8279204964637756 || dis loss: 0.7761797904968262 || mse: 0.004514046013355255 | ssim:0.9404819011688232
Epoch: 301 || Batch: 20 || unet loss: 0.7782432436943054 || dis loss: 0.7712721824645996 || mse: 0.003324351739138365 | ssim:0.9438376426696777
Epoch: 301 || Batch: 21 || unet loss: 0.8332323431968689 || dis loss: 0.7533607482910156 || mse: 0.0038415726739913225 | ssim:0.9349532127380371
Epoch: 301 || Batch: 22 || unet loss: 0.8941220045089722 || dis loss: 0.7657977938652039 || mse: 0.004557764623314142 | ssim:0.921875
Epoch: 301 || Batch: 23 || unet loss: 0.9191074371337891 || dis loss: 0.7648208737373352 || mse: 0.004566418472677469 | ssim:0.9200663566589355
Epoch: 301 || Batch: 24 || unet loss: 0.7819421291351318 || dis loss: 0.736541748046875 || mse: 0.0036220301408320665 | ssim:0.943652331829071
Epoch: 301 || Batch: 25 || unet loss: 0.7589577436447144 || dis loss: 0.7415141463279724 || mse: 0.0030007122550159693 | ssim:0.9463050365447998
Epoch: 301 || Batch: 26 || unet loss: 0.8434948325157166 || dis loss: 0.7274962663650513 || mse: 0.0038958005607128143 | ssim:0.9337524175643921

mse: + 0.003869854344951886 | ssim: 0.8980145012890851 | unet:0.8109025425381131

Epoch: 302 || Batch: 1 || unet loss: 0.8765634298324585 || dis loss: 0.7591811418533325 || mse: 0.00411513214930892 | ssim:0.9261829853057861
Epoch: 302 || Batch: 2 || unet loss: 0.8938544988632202 || dis loss: 0.7602692246437073 || mse: 0.004830693360418081 | ssim:0.9225231409072876
Epoch: 302 || Batch: 3 || unet loss: 0.9404945373535156 || dis loss: 0.7748329639434814 || mse: 0.004474155604839325 | ssim:0.916130781173706
Epoch: 302 || Batch: 4 || unet loss: 0.7478005886077881 || dis loss: 0.7170490622520447 || mse: 0.0035480326041579247 | ssim:0.9494307637214661
Epoch: 302 || Batch: 5 || unet loss: 0.7397347688674927 || dis loss: 0.7581353187561035 || mse: 0.002974111121147871 | ssim:0.9501311779022217
Epoch: 302 || Batch: 6 || unet loss: 0.8102075457572937 || dis loss: 0.6950743794441223 || mse: 0.003142216242849827 | ssim:0.9388757944107056
Epoch: 302 || Batch: 7 || unet loss: 0.8674032688140869 || dis loss: 0.7363386154174805 || mse: 0.0038957546930760145 | ssim:0.9312446117401123
Epoch: 302 || Batch: 8 || unet loss: 0.9405046105384827 || dis loss: 0.7500405311584473 || mse: 0.0040326956659555435 | ssim:0.9223841428756714
Epoch: 302 || Batch: 9 || unet loss: 0.8143740892410278 || dis loss: 0.7271779179573059 || mse: 0.003952586557716131 | ssim:0.9419085383415222
Epoch: 302 || Batch: 10 || unet loss: 0.7970994710922241 || dis loss: 0.7423966526985168 || mse: 0.003947541583329439 | ssim:0.9441356658935547
Epoch: 302 || Batch: 11 || unet loss: 0.7714133858680725 || dis loss: 0.6932238936424255 || mse: 0.003381881397217512 | ssim:0.9442447423934937
Epoch: 302 || Batch: 12 || unet loss: 0.9369391202926636 || dis loss: 0.7625209093093872 || mse: 0.004642060957849026 | ssim:0.9198409914970398
Epoch: 302 || Batch: 13 || unet loss: 0.9133423566818237 || dis loss: 0.7389675378799438 || mse: 0.004255454521626234 | ssim:0.9212408661842346
