Epoch: 101 || Batch: 1 || unet loss: 0.6605286002159119 || dis loss: 0.7829775214195251 || mse: 0.0025886930525302887 | ssim:0.9444117546081543
Epoch: 101 || Batch: 2 || unet loss: 0.7715002298355103 || dis loss: 0.780953049659729 || mse: 0.0034540805500000715 | ssim:0.9314674139022827
Epoch: 101 || Batch: 3 || unet loss: 0.7725303173065186 || dis loss: 0.7913774251937866 || mse: 0.002474970882758498 | ssim:0.9324855208396912
Epoch: 101 || Batch: 4 || unet loss: 0.685563325881958 || dis loss: 0.7909801006317139 || mse: 0.0016819138545542955 | ssim:0.9445627927780151
Epoch: 101 || Batch: 5 || unet loss: 0.593706488609314 || dis loss: 0.7983412742614746 || mse: 0.0015613449504598975 | ssim:0.9578870534896851
Epoch: 101 || Batch: 6 || unet loss: 0.6332430243492126 || dis loss: 0.7930397987365723 || mse: 0.0020197199191898108 | ssim:0.9482923746109009
Epoch: 101 || Batch: 7 || unet loss: 0.7677220106124878 || dis loss: 0.7784106731414795 || mse: 0.0027500372380018234 | ssim:0.9351136088371277
Epoch: 101 || Batch: 8 || unet loss: 0.7590121030807495 || dis loss: 0.7887384295463562 || mse: 0.0023107526358217 | ssim:0.9340441226959229
Epoch: 101 || Batch: 9 || unet loss: 0.7870296835899353 || dis loss: 0.7809394598007202 || mse: 0.002787868259474635 | ssim:0.9330589175224304
Epoch: 101 || Batch: 10 || unet loss: 0.6234985589981079 || dis loss: 0.7940679788589478 || mse: 0.0025879431050270796 | ssim:0.9506685137748718
Epoch: 101 || Batch: 11 || unet loss: 0.7081373929977417 || dis loss: 0.7889313697814941 || mse: 0.0021008343901485205 | ssim:0.9393724203109741
Epoch: 101 || Batch: 12 || unet loss: 0.8107436895370483 || dis loss: 0.7832716107368469 || mse: 0.0028278082609176636 | ssim:0.9272372126579285
Epoch: 101 || Batch: 13 || unet loss: 0.7505394220352173 || dis loss: 0.7856311798095703 || mse: 0.0026514302007853985 | ssim:0.9360203742980957
Epoch: 101 || Batch: 14 || unet loss: 0.6565957069396973 || dis loss: 0.78818678855896 || mse: 0.0018640485359355807 | ssim:0.9486856460571289
