Epoch: 1 || Batch: 1 || unet loss: 3.166416645050049 || dis loss: 0.6934117078781128 || mse: 0.02973649464547634 | ssim:0.29752111434936523
Epoch: 1 || Batch: 2 || unet loss: 2.486217975616455 || dis loss: 0.7051424980163574 || mse: 0.025589732453227043 | ssim:0.38675737380981445
Epoch: 1 || Batch: 3 || unet loss: 1.9651817083358765 || dis loss: 3.8238542079925537 || mse: 0.02358504757285118 | ssim:0.6401649713516235
Epoch: 1 || Batch: 4 || unet loss: 2.2046456336975098 || dis loss: 0.6995816826820374 || mse: 0.024195527657866478 | ssim:0.7004155516624451
Epoch: 1 || Batch: 5 || unet loss: 1.6896474361419678 || dis loss: 0.8474519848823547 || mse: 0.035697661340236664 | ssim:0.7076206207275391
Epoch: 1 || Batch: 6 || unet loss: 1.7290098667144775 || dis loss: 0.8492275476455688 || mse: 0.032586805522441864 | ssim:0.7099907398223877
Epoch: 1 || Batch: 7 || unet loss: 1.8465261459350586 || dis loss: 0.7143656015396118 || mse: 0.026737116277217865 | ssim:0.7121913433074951
Epoch: 1 || Batch: 8 || unet loss: 2.0345864295959473 || dis loss: 0.6994730234146118 || mse: 0.020978186279535294 | ssim:0.7224752306938171
Epoch: 1 || Batch: 9 || unet loss: 1.8602218627929688 || dis loss: 0.730609655380249 || mse: 0.028422920033335686 | ssim:0.7070590257644653
Epoch: 1 || Batch: 10 || unet loss: 1.741546392440796 || dis loss: 0.8785210847854614 || mse: 0.022861545905470848 | ssim:0.7229942679405212
Epoch: 1 || Batch: 11 || unet loss: 1.7602181434631348 || dis loss: 0.7845284938812256 || mse: 0.021610628813505173 | ssim:0.7269479632377625
Epoch: 1 || Batch: 12 || unet loss: 1.861964225769043 || dis loss: 0.7445123195648193 || mse: 0.018458398059010506 | ssim:0.7304415702819824
Epoch: 1 || Batch: 13 || unet loss: 1.802658200263977 || dis loss: 0.7552250027656555 || mse: 0.017034098505973816 | ssim:0.7414640188217163
Epoch: 1 || Batch: 14 || unet loss: 1.7597955465316772 || dis loss: 0.7982614636421204 || mse: 0.023695027455687523 | ssim:0.7045788764953613
