Using DoubleGANNet architecture
Continue training from rand_lr_ours_weights at epoch=150
Epoch: 151 || Batch: 1 || unet loss: 0.7065505981445312 || dis loss: 0.7343780398368835 || mse: 0.005051216576248407 | ssim:0.9248561859130859
Epoch: 151 || Batch: 2 || unet loss: 0.8183180093765259 || dis loss: 0.7541821002960205 || mse: 0.006398777477443218 | ssim:0.9057568311691284
Epoch: 151 || Batch: 3 || unet loss: 0.8947550058364868 || dis loss: 0.7422295808792114 || mse: 0.005850418470799923 | ssim:0.8890330791473389
Epoch: 151 || Batch: 4 || unet loss: 0.7920905947685242 || dis loss: 0.781792402267456 || mse: 0.0068106804974377155 | ssim:0.9087284207344055
Epoch: 151 || Batch: 5 || unet loss: 0.6597548723220825 || dis loss: 0.7976348400115967 || mse: 0.004891033750027418 | ssim:0.9319790601730347
Epoch: 151 || Batch: 6 || unet loss: 0.7807782888412476 || dis loss: 0.7454080581665039 || mse: 0.0069855921901762486 | ssim:0.9030607342720032
Epoch: 151 || Batch: 7 || unet loss: 0.8224500417709351 || dis loss: 0.7645198106765747 || mse: 0.006853409577161074 | ssim:0.8994027972221375
Epoch: 151 || Batch: 8 || unet loss: 0.8057382106781006 || dis loss: 0.7465778589248657 || mse: 0.005628606304526329 | ssim:0.9077779650688171
Epoch: 151 || Batch: 9 || unet loss: 0.7899035215377808 || dis loss: 0.7193307876586914 || mse: 0.006538375746458769 | ssim:0.9193757772445679
Epoch: 151 || Batch: 10 || unet loss: 0.6658850312232971 || dis loss: 0.735601544380188 || mse: 0.004439078737050295 | ssim:0.9373155832290649
Epoch: 151 || Batch: 11 || unet loss: 0.8686906099319458 || dis loss: 0.7602800130844116 || mse: 0.007560934871435165 | ssim:0.8851151466369629
Epoch: 151 || Batch: 12 || unet loss: 0.8148944973945618 || dis loss: 0.7650697231292725 || mse: 0.007001745048910379 | ssim:0.9007316827774048
Epoch: 151 || Batch: 13 || unet loss: 0.815975546836853 || dis loss: 0.7487224340438843 || mse: 0.00542773911729455 | ssim:0.9043899178504944
Epoch: 151 || Batch: 14 || unet loss: 0.7833698987960815 || dis loss: 0.7662372589111328 || mse: 0.0063156005926430225 | ssim:0.9134005308151245
Epoch: 151 || Batch: 15 || unet loss: 0.6547686457633972 || dis loss: 0.8051103353500366 || mse: 0.0061369347386062145 | ssim:0.9297236204147339
Epoch: 151 || Batch: 16 || unet loss: 0.7677726745605469 || dis loss: 0.7410746216773987 || mse: 0.006884017027914524 | ssim:0.9110919833183289
Epoch: 151 || Batch: 17 || unet loss: 0.7655284404754639 || dis loss: 0.8042290806770325 || mse: 0.006574584171175957 | ssim:0.9065688252449036
Epoch: 151 || Batch: 18 || unet loss: 0.7665649056434631 || dis loss: 0.7887823581695557 || mse: 0.005842938087880611 | ssim:0.9093538522720337
