Epoch: 101 || Batch: 1 || unet loss: 0.7135011553764343 || dis loss: 0.7848575711250305 || mse: 0.0024979410227388144 | ssim:0.9361640810966492
Epoch: 101 || Batch: 2 || unet loss: 0.757982611656189 || dis loss: 0.7851956486701965 || mse: 0.00241943821310997 | ssim:0.9329697489738464
Epoch: 101 || Batch: 3 || unet loss: 0.7820261716842651 || dis loss: 0.7907752990722656 || mse: 0.002395909046754241 | ssim:0.9325340986251831
Epoch: 101 || Batch: 4 || unet loss: 0.5777443647384644 || dis loss: 0.7956081628799438 || mse: 0.0013583796098828316 | ssim:0.9605482816696167
Epoch: 101 || Batch: 5 || unet loss: 0.626949667930603 || dis loss: 0.7986887693405151 || mse: 0.0017507888842374086 | ssim:0.9526883959770203
Epoch: 101 || Batch: 6 || unet loss: 0.6860937476158142 || dis loss: 0.7921649217605591 || mse: 0.002985385712236166 | ssim:0.9398486018180847
Epoch: 101 || Batch: 7 || unet loss: 0.7901952266693115 || dis loss: 0.7784845232963562 || mse: 0.004193192347884178 | ssim:0.9286245107650757
Epoch: 101 || Batch: 8 || unet loss: 0.7847598791122437 || dis loss: 0.7926223278045654 || mse: 0.0024715240579098463 | ssim:0.9326366186141968
Epoch: 101 || Batch: 9 || unet loss: 0.6278696060180664 || dis loss: 0.7869656085968018 || mse: 0.0015581545885652304 | ssim:0.9543290138244629
Epoch: 101 || Batch: 10 || unet loss: 0.6231599450111389 || dis loss: 0.79359370470047 || mse: 0.0017958948155865073 | ssim:0.9538163542747498
Epoch: 101 || Batch: 11 || unet loss: 0.7229901552200317 || dis loss: 0.7854339480400085 || mse: 0.002691122470423579 | ssim:0.9345102310180664
Epoch: 101 || Batch: 12 || unet loss: 0.7849656939506531 || dis loss: 0.7792416214942932 || mse: 0.0026650605723261833 | ssim:0.9307634234428406
Epoch: 101 || Batch: 13 || unet loss: 0.740813136100769 || dis loss: 0.7854403257369995 || mse: 0.002333157230168581 | ssim:0.9373094439506531
Epoch: 101 || Batch: 14 || unet loss: 0.7100301384925842 || dis loss: 0.7846649885177612 || mse: 0.001841024262830615 | ssim:0.9446306228637695
Epoch: 101 || Batch: 15 || unet loss: 0.6251699924468994 || dis loss: 0.791617751121521 || mse: 0.0023282449692487717 | ssim:0.9498429298400879
Epoch: 101 || Batch: 16 || unet loss: 0.6592017412185669 || dis loss: 0.7866014242172241 || mse: 0.0024794423952698708 | ssim:0.9448000192642212
Epoch: 101 || Batch: 17 || unet loss: 0.7002207636833191 || dis loss: 0.7815899848937988 || mse: 0.002889194991439581 | ssim:0.9392239451408386
Epoch: 101 || Batch: 18 || unet loss: 0.786989688873291 || dis loss: 0.7935343384742737 || mse: 0.002496100030839443 | ssim:0.9316812753677368
Epoch: 101 || Batch: 19 || unet loss: 0.7157307863235474 || dis loss: 0.7907531261444092 || mse: 0.0022255443036556244 | ssim:0.9428020715713501
Epoch: 101 || Batch: 20 || unet loss: 0.605837345123291 || dis loss: 0.7973910570144653 || mse: 0.0015152313280850649 | ssim:0.9554714560508728
Epoch: 101 || Batch: 21 || unet loss: 0.6290877461433411 || dis loss: 0.7894249558448792 || mse: 0.0031387601047754288 | ssim:0.9441152811050415
